"filename", "language", "JSON", "Markdown", "JavaScript JSX", "JavaScript", "PostCSS", "HTML", "Prisma", "MS SQL", "comment", "blank", "total"
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\eslint.config.js", "JavaScript", 0, 0, 0, 32, 0, 0, 0, 0, 0, 2, 34
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\index.html", "HTML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\package-lock.json", "JSON", 3353, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3354
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\package.json", "JSON", 36, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\App.jsx", "JavaScript JSX", 0, 0, 16, 0, 0, 0, 0, 0, 0, 6, 22
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Auth\useAuthForm.js", "JavaScript", 0, 0, 0, 62, 0, 0, 0, 0, 0, 10, 72
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Comment\useDeleteComments.js", "JavaScript", 0, 0, 0, 19, 0, 0, 0, 0, 0, 3, 22
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Comment\useGetComments.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 4, 28
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Comment\usePostComments.js", "JavaScript", 0, 0, 0, 28, 0, 0, 0, 0, 0, 3, 31
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Feed\useSearchBar.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 0, 0, 7, 42
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\FriendProfile\useFriendProfile.js", "JavaScript", 0, 0, 0, 23, 0, 0, 0, 0, 0, 5, 28
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Friend\useFriendRequests.js", "JavaScript", 0, 0, 0, 43, 0, 0, 0, 0, 0, 7, 50
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Friend\useFriendSearch.js", "JavaScript", 0, 0, 0, 55, 0, 0, 0, 0, 0, 8, 63
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Friend\useFriends.js", "JavaScript", 0, 0, 0, 32, 0, 0, 0, 0, 0, 6, 38
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Friend\useUsersAndFriends.js", "JavaScript", 0, 0, 0, 43, 0, 0, 0, 0, 0, 8, 51
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Like\useLike.js", "JavaScript", 0, 0, 0, 43, 0, 0, 0, 0, 0, 7, 50
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Like\useLikedPosts.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 5, 29
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Like\usePostLikes.js", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 4, 24
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Post\useFriendsPosts.js", "JavaScript", 0, 0, 0, 54, 0, 0, 0, 0, 0, 12, 66
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Post\useInterestPosts.js", "JavaScript", 0, 0, 0, 65, 0, 0, 0, 0, 0, 14, 79
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Post\usePostForm.js", "JavaScript", 0, 0, 0, 65, 0, 0, 0, 0, 1, 6, 72
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Post\usePosts.js", "JavaScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 26
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Post\usePostsFeed.js", "JavaScript", 0, 0, 0, 57, 0, 0, 0, 0, 0, 11, 68
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Post\useSearchPosts.js", "JavaScript", 0, 0, 0, 31, 0, 0, 0, 0, 1, 6, 38
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\Profile\useProfile.js", "JavaScript", 0, 0, 0, 64, 0, 0, 0, 0, 0, 14, 78
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\User\useProfileForm.js", "JavaScript", 0, 0, 0, 65, 0, 0, 0, 0, 0, 11, 76
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\utils\useAddFriend.js", "JavaScript", 0, 0, 0, 19, 0, 0, 0, 0, 0, 4, 23
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\utils\useDeletePost.js", "JavaScript", 0, 0, 0, 27, 0, 0, 0, 0, 0, 5, 32
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\utils\useGenreSelector.js", "JavaScript", 0, 0, 0, 30, 0, 0, 0, 0, 0, 6, 36
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\Hooks\utils\useRemoveFriendship.js", "JavaScript", 0, 0, 0, 32, 0, 0, 0, 0, 0, 5, 37
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Auth\userDelete.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Auth\userGetAll.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Auth\userGetByName.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Auth\userLogin.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Auth\userRegister.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 3, 13
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Auth\userUpdate.js", "JavaScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 4, 20
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Comment\DeleteComment.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Comment\GetComment.js", "JavaScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 3, 17
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Comment\PostComment.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Config\apiClient.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 8
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Friends\friendsDelete.js", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 5, 25
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Friends\friendsGetUser.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 6, 19
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Friends\friendsInvite.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Friends\friendsPending.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Friends\friendsProfile.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 5, 18
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Friends\friendsStatus.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 5, 18
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\GenreText\genreTextGet.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\GenreText\genreTextGetAll.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Like\DeleteLike.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 2, 15
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Like\GetPostsFromUser.js", "JavaScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 2, 16
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Like\GetUsersFromPost.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Like\PostLike.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Post\DeletePost.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Post\GetAllPostByUser.js", "JavaScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 4, 21
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Post\GetAllPosts.js", "JavaScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 3, 17
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\api\Post\PostUser.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Auth\AuthForm.jsx", "JavaScript JSX", 0, 0, 107, 0, 0, 0, 0, 0, 0, 12, 119
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Auth\AuthTabs.jsx", "JavaScript JSX", 0, 0, 94, 0, 0, 0, 0, 0, 0, 10, 104
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Auth\LoginForm.jsx", "JavaScript JSX", 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Auth\RegisterForm.jsx", "JavaScript JSX", 0, 0, 24, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Feed\AllPosts.jsx", "JavaScript JSX", 0, 0, 159, 0, 0, 0, 0, 0, 2, 19, 180
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Feed\FriendsPosts.jsx", "JavaScript JSX", 0, 0, 178, 0, 0, 0, 0, 0, 2, 22, 202
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Feed\InterestPosts.jsx", "JavaScript JSX", 0, 0, 177, 0, 0, 0, 0, 0, 2, 21, 200
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Feed\SearchBar.jsx", "JavaScript JSX", 0, 0, 98, 0, 0, 0, 0, 0, 0, 10, 108
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Feed\SearchResultCard.jsx", "JavaScript JSX", 0, 0, 58, 0, 0, 0, 0, 0, 0, 8, 66
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Feed\SidebarUserInfo.jsx", "JavaScript JSX", 0, 0, 99, 0, 0, 0, 0, 0, 0, 13, 112
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Friends\AllUsersList.jsx", "JavaScript JSX", 0, 0, 35, 0, 0, 0, 0, 0, 0, 5, 40
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Friends\FriendCard.jsx", "JavaScript JSX", 0, 0, 102, 0, 0, 0, 0, 0, 0, 11, 113
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Friends\FriendRequests.jsx", "JavaScript JSX", 0, 0, 122, 0, 0, 0, 0, 0, 0, 15, 137
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Friends\FriendSearch.jsx", "JavaScript JSX", 0, 0, 175, 0, 0, 0, 0, 0, 0, 21, 196
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Friends\FriendsList.jsx", "JavaScript JSX", 0, 0, 52, 0, 0, 0, 0, 0, 0, 6, 58
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Post\PostCard.jsx", "JavaScript JSX", 0, 0, 250, 0, 0, 0, 0, 0, 0, 31, 281
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Profile\PostList.jsx", "JavaScript JSX", 0, 0, 60, 0, 0, 0, 0, 0, 0, 9, 69
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\Profile\ProfileInfo.jsx", "JavaScript JSX", 0, 0, 183, 0, 0, 0, 0, 0, 0, 23, 206
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\User\UserCard.jsx", "JavaScript JSX", 0, 0, 104, 0, 0, 0, 0, 0, 0, 12, 116
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\Alerts\Confirm.jsx", "JavaScript JSX", 0, 0, 72, 0, 0, 0, 0, 0, 0, 9, 81
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\Alerts\Error.jsx", "JavaScript JSX", 0, 0, 15, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\Alerts\Sucess.jsx", "JavaScript JSX", 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\Buttons\AddFriendButton.jsx", "JavaScript JSX", 0, 0, 26, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\Buttons\CreatePostButton.jsx", "JavaScript JSX", 0, 0, 27, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\Buttons\LanguageSwitcherButton.jsx", "JavaScript JSX", 0, 0, 49, 0, 0, 0, 0, 0, 0, 7, 56
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\Buttons\LikeButton.jsx", "JavaScript JSX", 0, 0, 36, 0, 0, 0, 0, 0, 0, 5, 41
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\Buttons\PostDeleteButton.jsx", "JavaScript JSX", 0, 0, 36, 0, 0, 0, 0, 0, 0, 4, 40
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\Buttons\RemoveFriendButton.jsx", "JavaScript JSX", 0, 0, 43, 0, 0, 0, 0, 0, 0, 6, 49
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\Buttons\ViewProfileButton.jsx", "JavaScript JSX", 0, 0, 46, 0, 0, 0, 0, 0, 0, 6, 52
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\GenreSelector.jsx", "JavaScript JSX", 0, 0, 74, 0, 0, 0, 0, 0, 0, 10, 84
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\Pop-ups\CommentsPopup.jsx", "JavaScript JSX", 0, 0, 235, 0, 0, 0, 0, 0, 0, 18, 253
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\Pop-ups\LikesPopup.jsx", "JavaScript JSX", 0, 0, 108, 0, 0, 0, 0, 0, 0, 7, 115
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\components\utils\SortControls.jsx", "JavaScript JSX", 0, 0, 49, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\i18n.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 6, 32
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\i18n\en.json", "JSON", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\i18n\pt.json", "JSON", 86, 0, 0, 0, 0, 0, 0, 0, 0, 1, 87
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\index.css", "PostCSS", 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\main.jsx", "JavaScript JSX", 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\pages\Auth\AuthPage.jsx", "JavaScript JSX", 0, 0, 33, 0, 0, 0, 0, 0, 0, 7, 40
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\pages\Feed\FeedPage.jsx", "JavaScript JSX", 0, 0, 157, 0, 0, 0, 0, 0, 0, 19, 176
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\pages\Friends\FriendProfile.jsx", "JavaScript JSX", 0, 0, 274, 0, 0, 0, 0, 0, 0, 26, 300
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\pages\Friends\FriendsPage.jsx", "JavaScript JSX", 0, 0, 160, 0, 0, 0, 0, 0, 0, 16, 176
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\pages\Home\HomePage.jsx", "JavaScript JSX", 0, 0, 129, 0, 0, 0, 0, 0, 1, 19, 149
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\pages\PostDetailPage.jsx", "JavaScript JSX", 0, 0, 216, 0, 0, 0, 0, 0, 1, 26, 243
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\pages\Post\CreatePostForm.jsx.jsx", "JavaScript JSX", 0, 0, 108, 0, 0, 0, 0, 0, 0, 13, 121
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\pages\Post\LikedPostsPage.jsx", "JavaScript JSX", 0, 0, 90, 0, 0, 0, 0, 0, 0, 13, 103
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\pages\ProfileForm.jsx", "JavaScript JSX", 0, 0, 156, 0, 0, 0, 0, 0, 0, 13, 169
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\pages\Profile\ProfilePage.jsx", "JavaScript JSX", 0, 0, 133, 0, 0, 0, 0, 0, 0, 16, 149
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\routes\PrivateRoute.jsx", "JavaScript JSX", 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\routes\Router.jsx", "JavaScript JSX", 0, 0, 87, 0, 0, 0, 0, 0, 0, 10, 97
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\styles\SharedComponents.js", "JavaScript", 0, 0, 0, 60, 0, 0, 0, 0, 0, 6, 66
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\src\styles\theme.js", "JavaScript", 0, 0, 0, 82, 0, 0, 0, 0, 0, 3, 85
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\Frontend\vite.config.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 1, 2, 8
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\README.md", "Markdown", 0, 15, 0, 0, 0, 0, 0, 0, 0, 11, 26
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\package-lock.json", "JSON", 338, 0, 0, 0, 0, 0, 0, 0, 0, 1, 339
"c:\Users\julio\OneDrive\Área de Trabalho\Project_Letter\package.json", "JSON", 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"Total", "-", 11282, 118, 4507, 3032, 9, 13, 82, 103, 53, 1251, 20450